time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.10475314947767561,-0.00263515640206498,11.870776479935943,6.213305164837575,6.229117843726151,0.0,0.3043356424924569,-0.14829157862040304,2.8033754996979394,-0.19116253921945686,-0.12245774521012433,0.0,461.01394162032665,458.49291231026825,458.88378336609105,458.1998293470193
1.2600000000000007,0.12431295792394548,-0.013220565113411997,12.044721306003668,6.201761344423158,6.222465960337193,0.0,0.3484318354614379,-0.2058436755271755,2.994145574981393,-0.19498347918424863,-0.0943020024495501,0.0,472.7769079481238,474.93075327221015,472.5070457182781,472.1786837670653
1.3200000000000007,0.14667617347722223,-0.02754020309289793,12.230217203998528,6.189548354462385,6.217056297315658,0.0,0.3976160391981272,-0.27280060560569996,3.188349443781563,-0.23215099963343525,-0.08295707661306567,0.0,474.7825549249169,475.64588955588687,477.08463296707396,474.19886753126167
1.3800000000000008,0.1721361533123566,-0.04620243010774066,12.42764568691375,6.176456235731845,6.212212156515857,0.0,0.4515850515206075,-0.3507841417043663,3.3917936372526625,-0.19932471598840584,-0.07662919775904405,0.0,479.88948403685936,480.3648348652273,477.8547425386903,480.3060490335866
1.4400000000000008,0.20097437130287096,-0.06988604655500336,12.637603724621837,6.164706473201878,6.207480266662454,0.0,0.5101937062180695,-0.4399970909011377,3.6059182711409026,-0.18963223009189198,-0.08375654554171787,0.0,483.860324514729,483.3189944402172,484.7464184638736,485.44022807235257
1.5000000000000009,0.23312124026848774,-0.09869428866353863,12.85617858769911,6.153552565760702,6.202312783628166,0.0,0.5618473024590548,-0.5213427864324408,3.679454530194703,-0.17932671895029237,-0.0913364317719965,0.0,444.29375230337536,443.66566324716007,442.5020290154775,443.31585857633183
1.560000000000001,0.2685664378003576,-0.13275370320668503,13.080279278998244,6.143041886850558,6.19627448161976,0.0,0.6202061255233953,-0.6150093287471172,3.7899518786714914,-0.16796700971884104,-0.13538961224628285,0.0,457.6772587724087,454.14759228553874,455.7429615519708,456.62128768121596
1.620000000000001,0.30706868439869095,-0.17171925627156517,13.304460278278095,6.133163095510335,6.188165117312611,0.0,0.6638114413416002,-0.6845904204092397,3.682886979069863,-0.15872576347412473,-0.13469354844614295,0.0,384.73957977305986,384.7855169307592,383.01417632621633,383.86149709479724
1.680000000000001,0.3490186969049408,-0.21611434224768475,13.529473420901567,6.123250800022621,6.179858649469757,0.0,0.7353529155696454,-0.796188792878616,3.816776998808024,-0.1830856846585121,-0.1472381281600599,0.0,465.71495994939187,464.7156947100677,464.6865355976544,462.7474742947702
1.740000000000001,0.39501464539552156,-0.2667633003847428,13.758426713737538,6.11267069444424,6.170742897202388,0.0,0.7986211043296694,-0.8930206387998836,3.8146754753695826,-0.16544479381790292,-0.16350179196229261,0.0,423.9813399311394,422.5582870910793,421.0698016571619,422.5612009778601
1.8000000000000012,0.4454074488761775,-0.3240537317484518,13.990945887959622,6.103162120859118,6.160662562820024,0.0,0.8821307936341128,-1.0175695208608195,3.935128551624,-0.1472990412586409,-0.1790002695866359,0.0,463.4674199256125,462.22155923493636,462.07273122517233,463.4781017803465
